Product_ID,Product_Name,Category,Brand,Price,Rating,Description,Seller,City,State,Stock_Quantity,Discount_Percentage
P07959,LG Home Appliance Model 1933,Home Appliances,LG,125090,3.7,LG home appliances product with premium features.,Seller_88,Hyderabad,Maharashtra,357,1
P07960,OnePlus Mobile Model 6098,Mobiles,OnePlus,95239,3,OnePlus mobiles product with premium features.,Seller_304,Bengaluru,Karnataka,230,70
P07961,Realme Mobile Model 1633,Mobiles,Realme,39962,4.9,Realme mobiles product with premium features.,Seller_483,Ahmedabad,Maharashtra,38,46
P07962,Dell Laptop Model 8633,Laptops,Dell,130032,4.2,Dell laptops product with premium features.,Seller_70,Bengaluru,Gujarat,300,21
P07963,LG Home Appliance Model 2624,Home Appliances,LG,63424,4,LG home appliances product with premium features.,Seller_64,Mumbai,West Bengal,283,62
P07964,Puma Clothin Model 1006,Clothing,Puma,130254,3.5,Puma clothing product with premium features.,Seller_386,Delhi,Telangana,84,68
P07965,JBL Electronic Model 3572,Electronics,JBL,44123,4.9,JBL electronics product with premium features.,Seller_339,Ahmedabad,Telangana,21,27
P07966,Wrogn Clothin Model 7864,Clothing,Wrogn,36629,4.2,Wrogn clothing product with premium features.,Seller_141,Delhi,Karnataka,419,61
P07967,Dell Laptop Model 2676,Laptops,Dell,111396,3.6,Dell laptops product with premium features.,Seller_246,Delhi,Tamil Nadu,442,31
P07968,Sony Electronic Model 3692,Electronics,Sony,80171,4.5,Sony electronics product with premium features.,Seller_82,Kolkata,Maharashtra,395,27
P07969,Dell Laptop Model 2556,Laptops,Dell,117084,3.7,Dell laptops product with premium features.,Seller_52,Ahmedabad,West Bengal,455,45
P07970,Samsung Home Appliance Model 5100,Home Appliances,Samsung,71628,4.3,Samsung home appliances product with premium features.,Seller_37,Ahmedabad,Delhi,12,64
P07971,Boat Electronic Model 8546,Electronics,Boat,22163,4.4,Boat electronics product with premium features.,Seller_295,Delhi,Karnataka,374,18
P07972,Puma Clothin Model 2894,Clothing,Puma,114940,5,Puma clothing product with premium features.,Seller_183,Ahmedabad,Karnataka,82,17
P07973,Samsung Home Appliance Model 2540,Home Appliances,Samsung,8464,4.5,Samsung home appliances product with premium features.,Seller_113,Ahmedabad,Gujarat,134,70
P07974,Samsung Mobile Model 2986,Mobiles,Samsung,60724,3.8,Samsung mobiles product with premium features.,Seller_225,Chennai,Gujarat,42,35
P07975,Allen Solly Clothin Model 4517,Clothing,Allen Solly,82004,3.6,Allen Solly clothing product with premium features.,Seller_376,Hyderabad,Delhi,401,59
P07976,Asus Laptop Model 2505,Laptops,Asus,112591,4.1,Asus laptops product with premium features.,Seller_84,Bengaluru,Delhi,499,32
P07977,Samsung Home Appliance Model 3422,Home Appliances,Samsung,127487,4.3,Samsung home appliances product with premium features.,Seller_191,Ahmedabad,West Bengal,323,28
P07978,Puma Footwea Model 1613,Footwear,Puma,61080,4.9,Puma footwear product with premium features.,Seller_101,Mumbai,Maharashtra,442,49
P07979,Levis Clothin Model 1965,Clothing,Levis,38332,4.7,Levis clothing product with premium features.,Seller_216,Hyderabad,Karnataka,480,48
P07980,Noise Electronic Model 7387,Electronics,Noise,92572,4.7,Noise electronics product with premium features.,Seller_18,Chennai,Telangana,54,61
P07981,Realme Mobile Model 1522,Mobiles,Realme,141832,3.4,Realme mobiles product with premium features.,Seller_118,Bengaluru,Delhi,187,50
P07982,Lenovo Laptop Model 5617,Laptops,Lenovo,4785,3.2,Lenovo laptops product with premium features.,Seller_172,Hyderabad,Maharashtra,389,7
P07983,Sony Electronic Model 4366,Electronics,Sony,22099,3.2,Sony electronics product with premium features.,Seller_120,Ahmedabad,Delhi,420,17
P07984,Vivo Mobile Model 2198,Mobiles,Vivo,34980,3.1,Vivo mobiles product with premium features.,Seller_500,Ahmedabad,Delhi,493,69
P07985,Dell Laptop Model 7146,Laptops,Dell,10603,4.9,Dell laptops product with premium features.,Seller_204,Kolkata,West Bengal,446,52
P07986,Adidas Footwea Model 112,Footwear,Adidas,126288,3,Adidas footwear product with premium features.,Seller_319,Kolkata,Gujarat,145,69
P07987,Philips Home Appliance Model 3841,Home Appliances,Philips,133892,4.7,Philips home appliances product with premium features.,Seller_161,Kolkata,Tamil Nadu,484,12
P07988,Samsung Home Appliance Model 9427,Home Appliances,Samsung,87336,4.1,Samsung home appliances product with premium features.,Seller_493,Mumbai,Maharashtra,496,2
P07989,Acer Laptop Model 8709,Laptops,Acer,80303,4.2,Acer laptops product with premium features.,Seller_107,Bengaluru,Karnataka,7,31
P07990,Asus Laptop Model 6147,Laptops,Asus,50207,3.3,Asus laptops product with premium features.,Seller_369,Kolkata,Tamil Nadu,148,64
P07991,Noise Electronic Model 3231,Electronics,Noise,33204,3.1,Noise electronics product with premium features.,Seller_475,Mumbai,Gujarat,124,1
P07992,Puma Footwea Model 3330,Footwear,Puma,53137,3.3,Puma footwear product with premium features.,Seller_308,Kolkata,Gujarat,494,9
P07993,Vivo Mobile Model 9243,Mobiles,Vivo,99195,3.8,Vivo mobiles product with premium features.,Seller_453,Mumbai,Maharashtra,173,11
P07994,Noise Electronic Model 4907,Electronics,Noise,66389,4.8,Noise electronics product with premium features.,Seller_409,Chennai,Tamil Nadu,447,18
P07995,Acer Laptop Model 6905,Laptops,Acer,98566,4.9,Acer laptops product with premium features.,Seller_305,Ahmedabad,Tamil Nadu,77,55
P07996,LG Home Appliance Model 948,Home Appliances,LG,138460,3,LG home appliances product with premium features.,Seller_145,Ahmedabad,Maharashtra,101,23
P07997,Asus Laptop Model 756,Laptops,Asus,3659,4.7,Asus laptops product with premium features.,Seller_259,Hyderabad,Gujarat,478,24
P07998,LG Home Appliance Model 3396,Home Appliances,LG,70393,4.2,LG home appliances product with premium features.,Seller_126,Mumbai,Gujarat,10,46
P07999,Acer Laptop Model 8582,Laptops,Acer,138964,4.3,Acer laptops product with premium features.,Seller_308,Bengaluru,Maharashtra,390,20
P08000,LG Home Appliance Model 5195,Home Appliances,LG,71704,3.3,LG home appliances product with premium features.,Seller_450,Delhi,Delhi,377,53
P08001,OnePlus Mobile Model 644,Mobiles,OnePlus,22698,3,OnePlus mobiles product with premium features.,Seller_497,Ahmedabad,Delhi,382,26
P08002,Sony Electronic Model 1223,Electronics,Sony,33435,4.7,Sony electronics product with premium features.,Seller_419,Mumbai,Maharashtra,49,46
P08003,Samsung Mobile Model 6898,Mobiles,Samsung,12648,4.7,Samsung mobiles product with premium features.,Seller_307,Ahmedabad,Gujarat,263,38
P08004,Philips Home Appliance Model 528,Home Appliances,Philips,74094,4.9,Philips home appliances product with premium features.,Seller_328,Delhi,West Bengal,17,56
P08005,Noise Electronic Model 6741,Electronics,Noise,112163,4.3,Noise electronics product with premium features.,Seller_124,Mumbai,Maharashtra,25,39
P08006,Levis Clothin Model 1357,Clothing,Levis,73293,3.3,Levis clothing product with premium features.,Seller_469,Bengaluru,Telangana,167,30
P08007,Asus Laptop Model 1402,Laptops,Asus,68074,4.8,Asus laptops product with premium features.,Seller_247,Delhi,West Bengal,347,44
P08008,OnePlus Mobile Model 6293,Mobiles,OnePlus,40266,3.4,OnePlus mobiles product with premium features.,Seller_420,Delhi,Gujarat,234,47
P08009,Apple Mobile Model 4576,Mobiles,Apple,81207,4.6,Apple mobiles product with premium features.,Seller_472,Hyderabad,Tamil Nadu,113,10
P08010,Puma Footwea Model 9620,Footwear,Puma,56434,5,Puma footwear product with premium features.,Seller_5,Mumbai,Telangana,41,55
P08011,Noise Electronic Model 6382,Electronics,Noise,58886,4.5,Noise electronics product with premium features.,Seller_475,Ahmedabad,Delhi,238,20
P08012,Lenovo Laptop Model 7981,Laptops,Lenovo,97864,4.1,Lenovo laptops product with premium features.,Seller_272,Bengaluru,Telangana,106,15
P08013,Nike Footwea Model 1775,Footwear,Nike,55802,4.6,Nike footwear product with premium features.,Seller_315,Mumbai,Maharashtra,73,41
P08014,Adidas Footwea Model 2939,Footwear,Adidas,55001,4.9,Adidas footwear product with premium features.,Seller_119,Chennai,Tamil Nadu,219,17
P08015,Lenovo Laptop Model 2420,Laptops,Lenovo,34705,3.5,Lenovo laptops product with premium features.,Seller_150,Delhi,Delhi,213,38
P08016,Samsung Mobile Model 2092,Mobiles,Samsung,68073,4.3,Samsung mobiles product with premium features.,Seller_488,Delhi,Delhi,457,0
P08017,Wrogn Clothin Model 6497,Clothing,Wrogn,88764,4.5,Wrogn clothing product with premium features.,Seller_232,Kolkata,Maharashtra,372,51
P08018,Vivo Mobile Model 2579,Mobiles,Vivo,93927,5,Vivo mobiles product with premium features.,Seller_249,Hyderabad,Delhi,154,22
P08019,Samsung Mobile Model 8971,Mobiles,Samsung,81871,3.5,Samsung mobiles product with premium features.,Seller_316,Bengaluru,West Bengal,491,3
P08020,HP Laptop Model 7231,Laptops,HP,108279,3.5,HP laptops product with premium features.,Seller_222,Pune,Gujarat,487,19
P08021,Bata Footwea Model 4883,Footwear,Bata,146936,3.7,Bata footwear product with premium features.,Seller_323,Mumbai,Telangana,423,54
P08022,Noise Electronic Model 1976,Electronics,Noise,38930,3.6,Noise electronics product with premium features.,Seller_490,Kolkata,West Bengal,282,41
P08023,Noise Electronic Model 6293,Electronics,Noise,111911,3.6,Noise electronics product with premium features.,Seller_220,Delhi,Telangana,188,5
P08024,Acer Laptop Model 2722,Laptops,Acer,124328,4.7,Acer laptops product with premium features.,Seller_233,Hyderabad,Telangana,314,35
P08025,Sony Electronic Model 5540,Electronics,Sony,76569,4.6,Sony electronics product with premium features.,Seller_240,Kolkata,Delhi,150,37
P08026,Adidas Footwea Model 769,Footwear,Adidas,12834,3.2,Adidas footwear product with premium features.,Seller_252,Kolkata,Tamil Nadu,126,46
P08027,Acer Laptop Model 1367,Laptops,Acer,61780,4,Acer laptops product with premium features.,Seller_346,Hyderabad,Delhi,449,5
P08028,Wrogn Clothin Model 6107,Clothing,Wrogn,59883,4.9,Wrogn clothing product with premium features.,Seller_161,Delhi,Maharashtra,335,63
P08029,Boat Electronic Model 5628,Electronics,Boat,124887,3.3,Boat electronics product with premium features.,Seller_408,Ahmedabad,Telangana,293,70
P08030,HP Laptop Model 877,Laptops,HP,38315,4.4,HP laptops product with premium features.,Seller_26,Bengaluru,Maharashtra,137,24
P08031,HP Laptop Model 8059,Laptops,HP,121837,4.1,HP laptops product with premium features.,Seller_10,Pune,West Bengal,47,16
P08032,Realme Mobile Model 3296,Mobiles,Realme,47613,3.5,Realme mobiles product with premium features.,Seller_279,Hyderabad,Maharashtra,438,43
P08033,Allen Solly Clothin Model 260,Clothing,Allen Solly,112830,4.7,Allen Solly clothing product with premium features.,Seller_249,Mumbai,Tamil Nadu,63,6
P08034,Adidas Footwea Model 1260,Footwear,Adidas,140413,3.7,Adidas footwear product with premium features.,Seller_142,Pune,Telangana,199,57
P08035,Noise Electronic Model 4538,Electronics,Noise,113786,3.3,Noise electronics product with premium features.,Seller_314,Pune,West Bengal,445,53
P08036,Puma Clothin Model 6637,Clothing,Puma,91541,3.2,Puma clothing product with premium features.,Seller_206,Chennai,Gujarat,444,32
P08037,Adidas Footwea Model 8004,Footwear,Adidas,10056,3.5,Adidas footwear product with premium features.,Seller_402,Mumbai,Gujarat,155,15
P08038,Levis Clothin Model 3959,Clothing,Levis,145768,3.9,Levis clothing product with premium features.,Seller_483,Ahmedabad,Gujarat,30,3
P08039,Apple Mobile Model 8778,Mobiles,Apple,89716,3.5,Apple mobiles product with premium features.,Seller_178,Pune,Telangana,326,26
P08040,Wrogn Clothin Model 6628,Clothing,Wrogn,63264,4.3,Wrogn clothing product with premium features.,Seller_264,Mumbai,Delhi,99,41
P08041,Levis Clothin Model 3608,Clothing,Levis,113064,3.1,Levis clothing product with premium features.,Seller_202,Delhi,Maharashtra,105,63
P08042,Nike Footwea Model 2220,Footwear,Nike,10527,4.3,Nike footwear product with premium features.,Seller_17,Ahmedabad,Delhi,240,30
P08043,Bata Footwea Model 8899,Footwear,Bata,11663,3.5,Bata footwear product with premium features.,Seller_223,Ahmedabad,Telangana,8,57
P08044,Boat Electronic Model 4500,Electronics,Boat,101087,4.3,Boat electronics product with premium features.,Seller_12,Pune,Karnataka,171,30
P08045,Boat Electronic Model 9666,Electronics,Boat,73322,4.1,Boat electronics product with premium features.,Seller_97,Hyderabad,Karnataka,313,8
P08046,Noise Electronic Model 1499,Electronics,Noise,95716,4.2,Noise electronics product with premium features.,Seller_96,Ahmedabad,Tamil Nadu,357,19
P08047,Adidas Footwea Model 2383,Footwear,Adidas,85343,3.7,Adidas footwear product with premium features.,Seller_171,Ahmedabad,Karnataka,451,13
P08048,Whirlpool Home Appliance Model 5749,Home Appliances,Whirlpool,11694,4,Whirlpool home appliances product with premium features.,Seller_488,Pune,Telangana,196,3
P08049,Asus Laptop Model 3916,Laptops,Asus,69936,3,Asus laptops product with premium features.,Seller_331,Mumbai,West Bengal,387,48
P08050,OnePlus Mobile Model 9369,Mobiles,OnePlus,57505,3.2,OnePlus mobiles product with premium features.,Seller_476,Bengaluru,Delhi,193,25
P08051,Allen Solly Clothin Model 2927,Clothing,Allen Solly,140307,3.1,Allen Solly clothing product with premium features.,Seller_341,Bengaluru,Delhi,91,49
P08052,Allen Solly Clothin Model 4472,Clothing,Allen Solly,98469,4.6,Allen Solly clothing product with premium features.,Seller_49,Kolkata,Karnataka,299,34
P08053,Nike Footwea Model 5478,Footwear,Nike,41742,4.3,Nike footwear product with premium features.,Seller_210,Mumbai,Karnataka,499,13
P08054,Wrogn Clothin Model 7740,Clothing,Wrogn,79377,4.3,Wrogn clothing product with premium features.,Seller_10,Ahmedabad,West Bengal,423,32
P08055,LG Home Appliance Model 7290,Home Appliances,LG,7950,3.8,LG home appliances product with premium features.,Seller_343,Mumbai,Delhi,176,56
P08056,OnePlus Mobile Model 602,Mobiles,OnePlus,41012,4.4,OnePlus mobiles product with premium features.,Seller_272,Delhi,Delhi,135,70
P08057,Philips Home Appliance Model 1196,Home Appliances,Philips,82108,4,Philips home appliances product with premium features.,Seller_210,Ahmedabad,Karnataka,311,50
P08058,Puma Clothin Model 399,Clothing,Puma,5250,3.4,Puma clothing product with premium features.,Seller_58,Ahmedabad,Tamil Nadu,228,53
P08059,Wrogn Clothin Model 214,Clothing,Wrogn,81637,4.4,Wrogn clothing product with premium features.,Seller_210,Pune,Maharashtra,206,43
P08060,Nike Footwea Model 2421,Footwear,Nike,81669,3.9,Nike footwear product with premium features.,Seller_69,Chennai,Telangana,297,44
P08061,Xiaomi Mobile Model 6189,Mobiles,Xiaomi,17720,3.8,Xiaomi mobiles product with premium features.,Seller_411,Delhi,Tamil Nadu,371,3
P08062,Asus Laptop Model 1889,Laptops,Asus,72331,3.4,Asus laptops product with premium features.,Seller_78,Hyderabad,Telangana,146,49
P08063,Philips Home Appliance Model 8643,Home Appliances,Philips,90429,4.8,Philips home appliances product with premium features.,Seller_108,Kolkata,Tamil Nadu,37,35
P08064,LG Home Appliance Model 4605,Home Appliances,LG,70180,4.5,LG home appliances product with premium features.,Seller_119,Chennai,West Bengal,281,4
P08065,Vivo Mobile Model 2296,Mobiles,Vivo,118310,4.9,Vivo mobiles product with premium features.,Seller_71,Mumbai,Telangana,52,34
P08066,Samsung Mobile Model 2294,Mobiles,Samsung,28935,4.9,Samsung mobiles product with premium features.,Seller_313,Pune,Karnataka,267,64
P08067,JBL Electronic Model 1205,Electronics,JBL,51675,4.9,JBL electronics product with premium features.,Seller_325,Delhi,Telangana,322,26
P08068,Xiaomi Mobile Model 5038,Mobiles,Xiaomi,67207,3.8,Xiaomi mobiles product with premium features.,Seller_239,Mumbai,West Bengal,261,20
P08069,Whirlpool Home Appliance Model 2197,Home Appliances,Whirlpool,28735,4.9,Whirlpool home appliances product with premium features.,Seller_340,Bengaluru,Tamil Nadu,488,43
P08070,Dell Laptop Model 2821,Laptops,Dell,57508,3.2,Dell laptops product with premium features.,Seller_34,Hyderabad,Delhi,434,28
P08071,Samsung Mobile Model 6038,Mobiles,Samsung,81773,4,Samsung mobiles product with premium features.,Seller_457,Ahmedabad,West Bengal,373,1
P08072,Roadster Clothin Model 9463,Clothing,Roadster,140127,4.3,Roadster clothing product with premium features.,Seller_482,Bengaluru,Maharashtra,404,22
P08073,OnePlus Mobile Model 683,Mobiles,OnePlus,82649,4.7,OnePlus mobiles product with premium features.,Seller_299,Chennai,Gujarat,406,39
P08074,Dell Laptop Model 8527,Laptops,Dell,72880,3.7,Dell laptops product with premium features.,Seller_330,Mumbai,Delhi,426,26
P08075,Philips Home Appliance Model 8650,Home Appliances,Philips,134106,3.5,Philips home appliances product with premium features.,Seller_40,Pune,Telangana,149,10
